EventId,Mean,STDDEVI,STDDEVC,EXPVAL,RATE
2857853,11275.2926204546,36974.1150105964,16912.9389306819,72144453,6.53450993685005E-05
2857855,42536.2015287403,73304.0041012738,63804.3022931105,234220581,9.34344476251632E-06
2857857,12256141.0449257,5946906.98025104,4661411.0156209,567076496.2099,5.34202735530377E-07
2857859,61665.1403289989,120314.12237508,92140.3413205104,198201873,0.000113910652268707
2857862,17129680.1505518,5801605.76263712,17614717.0886628,3916980541.0637,8.45134912436553E-05
2857863,30.1320004660465,183.292680986938,45.1980006990698,18012969,0.000127023517686356
2857864,332983.299929592,635654.153646795,373428.93913212,198773229,7.89557038080703E-06
2857865,89739.6752228465,172235.316990893,133667.691635437,237477292.6715,2.9381693756659E-05
2857866,884577.804931664,1094016.04007142,942847.035106966,253703928.4808,3.01169852489877E-05
2857867,1153511.72653883,1210316.70719765,1165468.69070847,297266469,1.86660843735533E-06
2857868,887124.509858131,1055169.91181413,1051137.72226447,382922346.6487,1.42753941873939E-06
2857869,1339649.60676435,1461795.05641504,1094497.6445532,369622551.8034,9.33423735290626E-06
2857870,113847.586666752,213846.153062889,169192.791049036,281771675.3067,1.50272740928036E-05
2857873,209509.636629929,353523.170503944,307965.196398152,234220581,1.3603885329974E-05
2857874,544626.919429692,455324.184522621,788567.061069277,2869708119,1.12249293820066E-05
2857875,564233.001945591,808244.701488021,647002.534668492,198201873,7.69062092329407E-05
2857876,242.841435845732,1477.20221196224,364.262153768598,18012969,7.48068835555789E-05
2857877,54817.1479509765,105253.031639975,82047.9795445884,198201873,0.000109546020613144
2857878,23844.9992083297,66370.5011333216,35761.5074735849,90448002,2.21864201189904E-06
2857879,123111.779890225,130599.87201372,184667.669835338,642285234,2.9656992887463E-06
2857880,586968.772225598,824148.361190823,661464.26765488,198201873,0.000260145770569956
2857881,799256.721384222,1096469.50778667,868338.389848136,270371986.5399,5.6669060113072E-06
2857883,3189441.36138492,2589471.49137321,2100066.65986065,235798177.1889,1.11667611587709E-05
2857884,3372109.27103417,2586962.63053432,1780677.52485388,149487306.1218,1.20874103512901E-05
2857886,11459019.7645377,4098620.69078733,13077129.4174043,3504944189.4559,7.54012135745273E-07
2857887,2219632.0337353,1553690.63672663,2627704.92817159,3288392598.756,5.04634890748026E-06
2857888,667635.410109375,948221.48231844,659053.755423946,234819831,1.9608891459838E-06
2857889,1398906.56873507,1547867.32514429,1047875.26735348,236791415.7663,2.62823129766957E-05
2857891,889189.421584266,730656.6989867,1228828.9828978,2869708119,0.000165389466783808
2857892,3554.5477254365,15120.8268535656,5331.82158815475,36046602,6.18464350489554E-06
2857894,2978958.98214668,2457393.55106482,1516075.44377175,149897897.6658,6.82473405020949E-07
2857896,430392.521226036,798150.615431569,426670.474033049,90448002,3.2095383314814E-06
2857899,67805.4700033649,78001.2183926449,101708.205005047,560853228,4.62515463797303E-06
2857900,557508.952302514,919884.120684966,514041.621494084,153629880,1.12911384263567E-05
2857901,15870.9172821476,39359.6989517063,23806.3759232215,126350667,5.49184276120429E-06
2857902,2423178.96909993,2309219.86127175,1422024.26896456,385174551.3318,5.36060037231801E-05
2857903,33751.2486640169,58177.6261279065,50626.8729960253,234220581,2.65848807461141E-05
2857905,577.09910813759,3510.48855837068,865.648662206385,18012969,5.64123832827987E-05
2857906,24744934.9162181,8177115.0374209,8879216.8659234,122151547.7566,4.11077113358871E-06
2857907,9890107.06986214,5079934.96745182,3675124.27947165,471891143.4612,1.5041755030027E-06
2857908,48945.6832871233,75258.544045323,73418.5249306849,324668583,3.09804205567902E-07
2857909,6524.28799376823,22472.1052141405,9786.43199065234,63230796,3.01182927161506E-06
2857911,1158498.20471657,1469511.85972793,865585.704355495,244424844.3113,2.20733689128732E-05
2857913,2392045.83064428,2342765.18578404,1291415.34742878,107880729.2714,6.70330292460275E-06
2857914,1873201.01349958,1973313.89284208,1089616.39021477,98633364.2912,0.000206180805740173
2857915,1675601.72343328,1687977.63652451,1288466.94462841,245441586.6583,4.65273717340291E-05
2857917,1963466.43906528,1936261.39023426,1381403.53569469,260781999.3469,1.53192043005429E-06
2857919,866825.080431867,394346.974642524,1297684.48564102,4216873092,9.8517642228352E-06
2857920,17106662.4415543,5925557.10498913,12949211.6812115,4096992661.8875,4.31720026887599E-06
2857923,20892.5259286204,49605.730831806,31338.7888929307,146583186.72,1.28428479284339E-05
2857925,1088580.42390477,1173675.04137937,1148655.56170131,444836875.7317,7.93512007777082E-06
2857928,287449.342639519,140088.289706848,431172.208285671,3422281308,7.89068503830977E-06
2857929,30269629.6344302,8258483.90621956,24988873.5374544,4064765003.3738,2.33002536500122E-06
2857931,30040.6734419767,58195.321888848,45052.6308072089,198201873,3.6821137807717E-06
2857933,535705.794927409,754815.751042138,619952.102148468,234819831,2.26139644184103E-05
2857935,96767.3816336955,212829.92676375,142745.949758107,159182024.484,3.15256940858164E-05
2857937,1060517.46684422,1303182.68533443,865159.970031172,252832800,3.58563246263272E-07
2857939,18030.8419915154,37234.5366992258,27046.2629872731,180190593,7.03045019424873E-05
2857940,142376.821604895,242857.629228588,212090.830210269,234220581,2.88745576500442E-06
2857941,240849.14072117,388755.566171116,352798.818766086,318196523.8468,4.41674845430798E-06
2857942,1086666.36537847,1256340.35285595,1040795.32138196,434064874.0132,1.86439846537078E-05
2857943,30913.874611369,60202.4784829912,46360.1628097741,198201873,0.000291664551828072
2857944,582163.632960762,921875.081617166,540351.135232379,144371829,1.28680882933926E-05
2857945,2191544.42761673,2018482.72126337,1725144.40983577,556269794.1804,5.19723121709803E-05
2857946,240508.623842215,540663.892170101,298919.044788262,283749372.8394,3.3585005527977E-07
2857947,42181.4165157781,66416.8406635461,63272.1247736671,461713025.5272,5.35999263388365E-07
2857948,726029.205562679,1061559.31758075,656494.491291263,234819831,1.14895448434376E-05
2857950,248028.509655364,502973.190496044,285549.89621628,144371829,1.97287096520093E-05
2857953,343182.829067631,559389.595697283,440129.020612815,199047419.9301,6.45440676907793E-05
2857954,472987.077814557,715386.421040616,569268.231397387,202028857.7373,4.31657426000468E-05
2857955,356854.536700071,627102.912032949,393629.214592067,144371829,2.32211826848609E-05
2857957,152950.857649793,312796.892299468,210678.171793422,238337916.1307,7.28740875026607E-06
2857958,37326.6963166959,88756.0401854391,55810.6730138733,144371829,2.20401642736953E-06
2857959,714326.607901601,946600.0736013,762639.531644281,200124168.7332,4.97728356216003E-05
2857960,636505.275330728,926739.697650191,620823.145039538,144371829,9.04224069475311E-06
2857961,2201424.80186323,1995645.61364424,1683415.01221407,247643136.9387,3.17238644679973E-05
2857962,16325225.777444,7048534.25235608,5539795.2776465,492902220.6304,1.14677707031551E-06
2857965,1321219.40511677,1576567.01487321,1069680.53555206,267390676.5003,3.37799532462228E-06
2857966,446620.595433309,723260.61711765,474434.117716092,158497567.1202,5.49178766218804E-06
2857967,1601940.18900762,1720257.99640661,1042437.69997522,144371829,1.75621303602853E-05
2857969,2739347.57548266,2263570.69069983,1777233.75154412,242108993.7647,2.44371504749887E-05
2857971,2273750.49392199,2138534.24129725,1754987.24731963,276239776.8726,3.15230465400193E-05
2857972,5910816.7181337,3629794.77535251,3052077.74498091,269680472.3915,5.6845444922346E-05
2857973,22290449.8015206,6343121.39565974,24018720.3490315,4045167914.133,1.77077316540821E-06
2857974,6996756.76426377,4065538.25816714,2804324.5387026,160616317.8192,9.71110492474903E-06
2857976,913036.244046998,1201824.24159594,780007.354738412,144371829,7.68151318631319E-06
2857977,14.9384695533295,90.8705725390397,22.4077043299943,18012969,2.8026369669641E-06
2857979,2011108.35582122,947936.827641835,2952628.21498865,3421620324,8.50864640560508E-06
2857980,306.356227145819,2604.02793073946,459.534340718729,9007464,4.69031575487797E-06
2857981,546.712056723243,3325.6444153662,820.068085084864,18012969,9.51033223853843E-05
2857982,137347.814942354,258790.456156468,201424.813108769,198201873,1.50833681755422E-05
2857984,4646761.25832555,3159859.57371522,2728584.19047169,382645449.4992,3.16787152888173E-05
2857985,2099611.27343245,2089966.7680461,1259526.17449168,266266523.8993,2.46259159519458E-05
2857986,22866.470457935,44614.087208805,34299.7056869024,198201873,1.36538451782232E-05
2857989,24946.3641421151,43452.6840120562,37419.5462131726,352796121,0.000101328813752958
2857990,1357209.02445175,1364181.17482214,1318513.11834867,297266469,6.4923802887612E-06
2857991,7318.97734173436,31121.0140242554,10978.4660126015,36403402.7772,8.32858625799814E-06
2857992,51725.3983503082,98149.4055237204,77515.0846704467,234819831,1.24438844323538E-05
2857993,357928.969761357,634673.602562476,421956.680185174,236676660.5062,6.98674799691382E-06
2858001,183684.749715987,413650.609153776,237137.539460234,162592455,6.08363846004668E-06
2858002,432.627617523121,3677.33474894653,648.941426284681,9007464,2.25294233604645E-05
2858006,987.324456286497,6005.8855863134,1480.98668442975,18012969,0.000110469975828218
2858009,122622.28719956,191800.736080036,183254.530195098,406528360.9396,3.95181312390167E-06
2858010,727.452295240613,6183.34450954521,1091.17844286092,9036867,6.35610729054708E-06
2858011,90792.9132870255,140003.866278838,135997.45205408,297266469,0.000156769766090439
2858014,354104.367513625,573372.455771835,455210.557455354,202762103.7309,7.57115688642612E-06
2858015,15972.7182419131,43245.5610962111,23959.0773628696,108325227,7.90837753336429E-06
2858018,5101.22835277571,21394.8520397555,7651.84252916357,45134718,2.63175818214688E-05
2858020,2463493.67418813,1152868.43608839,3526481.45096736,3746915898,6.1181222707114E-06
2858021,242447.299244661,473277.554054852,311628.44119384,234819831,5.53843727594566E-05
2858024,20583.9123439782,46651.8598770186,30875.8685159673,144371829,2.57559837673363E-05
2858025,9141803.27235916,3356670.3638356,11332652.2090911,4465570141.0215,1.06662016420071E-06
2858026,918407.840674296,1146668.76975014,1013170.34541855,237171407.391,4.47811668654414E-06
2858030,365973.200054826,180624.130947045,548959.800082238,2869708119,1.2664378912914E-06
2858035,1108518.21165641,1327468.06588313,1178427.3102441,277359309.3911,2.25826708437143E-06
2858036,15868.51165875,42628.0976101222,23802.7674881251,108325227,2.84606957898108E-05
2858038,49703.1420993223,95504.5530693159,74479.0593529865,213043021.6614,1.60095223488065E-05
2858041,20666046.3131181,8130654.29385144,6434943.10608594,1035577785.6684,1.77106632934805E-06
2858043,3929490.46581088,1712436.60811733,5425013.22089224,3446881015.5661,2.42588862068163E-06
2858044,25895.5062736883,62591.6629995803,38843.2594105325,143356375.9056,1.76257724685672E-06
2858048,6631.5624782245,25414.3428438213,9947.34371733675,45218718,0.000115007778573977
2858050,14.9384695533295,90.8705725390397,22.4077043299943,18012969,0.000205058004273496
2858051,45708.9503304124,121970.286676455,68109.5326421719,108473442,9.05003374423076E-06
2858052,8954232.21535771,4879266.94354873,3294576.20847699,170185269.8157,3.75906701786943E-05
2858053,8833151.34742076,3607398.25061294,9933489.58321716,3266313896.787,2.92351332007313E-06
2858054,2406352.14896562,2185561.75825904,1768925.60028203,236381392.5768,5.53979420359735E-06
2858055,1754454.30458421,1711502.79218426,1388035.96791589,238373329.0965,9.49925056999622E-05
2858056,429398.766967531,732601.998458467,491129.443746528,248868771.5228,4.11289031229725E-06
2858058,243770.356805345,206987.878958449,365646.770385167,1120601307,1.10423745325605E-05
2858059,55449.0377309994,99544.2879714459,83045.8135301282,243420591,1.00813908907386E-05
2858060,1147114.46930685,1339715.51638075,1117435.49113919,357642184.8984,1.74335132066216E-06
2858061,220334.116724712,480970.080182361,273044.416997992,144593013,4.07985216173759E-07
2858062,270941.634035439,427400.135124586,379856.238821403,351436020,2.75072369315369E-06
2858063,20698.0419057506,48304.8124342509,31047.0628586259,144371829,0.000487343841724016
2858064,198272.869578115,445502.45581107,243909.024946102,144371829,3.92494887946601E-06
2858066,953224.798634375,1160769.65382852,932524.209404144,199437163.1142,5.57775800661285E-05
2858067,52815.0750891593,101360.435779154,79080.9908852806,198201873,2.64342208578547E-05
2858068,79276.1462545274,179504.104664035,117197.226511007,144371829,6.56885953939927E-05
2858069,1346569.49417298,1727251.94794023,953980.726862581,111068751.734,1.96937426776555E-06
2858071,1823224.653299,1846306.02459628,1128759.12254292,189590547,2.49612861933938E-05
2858072,5034104.61337493,3549306.95106655,2494483.26934462,295185177.3769,8.12772661268476E-07
2858074,19483314.2190025,7685462.26202451,5310342.06504411,280668268.0503,6.15933173922415E-06
2858075,160168.735362582,380090.932598054,208157.637616423,90448002,2.55598886007028E-06
2858076,569116.216418905,731049.623778529,727216.241314191,437240645.3796,3.68379731724371E-06
2858077,2803267.04883586,2205767.99222128,2168356.55452049,299977882.9874,4.15553142601266E-05
2858079,3256995.01790787,2520261.36994904,1738052.81437828,147336872.3448,2.08670871067067E-05
2858081,105694.071715042,105658.985339661,158541.107572563,759066930,2.25125497252758E-06
2858082,2466777.69967073,2159288.18472494,1623939.16481957,245908944.6757,9.65516900810125E-07
2858083,901679.622838547,1225898.08210099,856039.399443679,649747494.9925,3.23085322131818E-06
2858084,8332375.50585318,4619713.93986936,2990370.16677747,161131107.672,1.44309726974586E-06
2858085,717323.816707097,1020609.02616255,669947.625143967,148332703.3188,0.000214257964000148
2858086,87809.2651104192,170243.815156236,130564.251274799,198201873,4.04650126717045E-06
2858087,54799.6530168195,84801.2481963899,82192.049049227,297266469,1.32731439004245E-05
2858089,217126.811526352,367155.192007167,318565.33159452,252233550,4.79529598028565E-05
2858090,340186.692404825,614175.095455764,372288.074679266,144371829,2.6322002621291E-06
2858091,50108.4616797017,73501.9027984585,75162.6925195525,325195867.8102,1.20183828694814E-07
2858094,440.357329302927,2678.68956851499,660.535993954391,18012969,1.853615903983E-05
2858097,600903.38072308,559065.752289708,828615.737807662,3629310714,7.3650758364242E-06
2858099,2335463.25809876,2253705.80900065,1214770.46261631,99988248.0508,0.000116289935591867
2858101,21500985.9166903,7524845.69719183,10463363.8195133,341457981.3165,7.32382249485481E-06
2858103,266634.482002814,271785.279471655,399591.514362262,759066930,5.41046604042995E-06
2858104,214083.701734072,360887.415480905,310419.529907397,334840723.5728,1.49357402465713E-05
2858105,281474.048139262,315481.135000686,419541.645190742,551912205,3.87061940196317E-06
2858107,222184.841784579,349577.609536075,327395.036719197,324668583,1.78808553662429E-06
2858110,2010285.81359214,1882229.73843764,1527689.86191019,206710202.8629,5.04592916463098E-06
2858112,953155.559316014,1309391.96645524,723410.86556544,91179152.9474,3.14761479003044E-05
2858113,345031.303026194,643658.902431818,388443.106431443,234819831,0.000118809313901177
2858115,19904.796206471,48582.0891936292,29857.1943097065,135458172,2.8311685653793E-06
2858117,377744.649105578,727846.348839784,404008.477285113,98824245.3618,9.0338740829516E-07
2858119,155973.830327761,157732.856656263,233960.745491642,795252768,6.09418525305286E-06
2858122,230647.494470635,506642.887763974,279309.711417402,90448002,4.25725736186241E-06
2858123,455868.800972841,232497.745344032,683329.56476636,3746915898,7.71136676452733E-06
2858124,2470345.78396384,1300481.4643607,3372582.56464128,4419432948.1135,1.28135082130628E-05
2858125,1442242.01948892,1513588.71196137,1219649.54401294,203970973.6578,4.78652465174697E-05
2858128,15897.9709799473,26478.8391293457,23846.9564699209,252514350,1.64203666118796E-06
2858130,18932.1120915136,51675.192336321,28398.1681372705,90448002,2.16450110331915E-06
2858131,6970177.81704667,4216937.56637179,3557101.64529443,3234866757.243,2.04871945974631E-07
2858133,2877074.08657686,2214603.90750416,2253058.73571016,441638298,9.09748770316376E-06
2858135,14.9384695533295,90.8705725390397,22.4077043299943,18012969,7.44299597583957E-06
2858136,3157901.69381295,2610375.27254669,2049150.39746222,284528374.2214,6.495892007381E-06
2858139,638296.589711165,933839.916135253,631491.696384654,1391447400.5588,6.32733270882146E-07
2858140,176451.548059252,278782.760176588,259838.174630507,414785238,7.38804829683927E-06
2858141,284141.532498351,542793.634251227,339669.152128543,144371829,1.77633016256421E-06
2858144,107321.403040375,353490.305144847,124704.207608705,36371767.049,4.28070334301569E-05
2858145,220049.203995085,121024.808678976,330073.805992627,2346837588,5.30823843262376E-05
2858146,865646.248237574,1147107.88244257,775380.023051182,234819831,2.67701317420612E-05
2858147,706801.078362921,846298.84853125,839210.354150795,433021704,3.3637866969165E-06
2858148,86969.8508556975,231738.131822846,121664.912622311,90448002,4.10771475089811E-06
2858150,2968242.77700003,2019839.9230915,3059983.77476004,3132148678.203,8.60518757212857E-06
2858151,2847.92950629698,14100.4741683917,4271.89425944547,27132945,0.000481161618732259
2858152,1867168.35999631,1215681.48676738,2478518.09296369,3130084664.5635,2.02318273004776E-05
2858154,238843.508252418,209909.125342399,358068.639307873,1024783907.588,1.05576862952907E-05
2858155,166.873777752355,1015.09165209545,250.310666628532,18012969,0.000104880384049872
2858156,141571.347804039,341671.694488248,188533.808778069,90448002,1.54082605233372E-05
2858157,28643.1088004033,68157.1754500966,42964.663200605,144371829,4.33029024913766E-06
2858158,30198.8578805723,72998.0034801078,45297.2313065198,126135363,1.09548288918849E-05
2858159,1130982.57860439,1301585.88876366,1051768.8094724,227613836.73,4.09640714575243E-05
2858160,14.9384695533295,90.8705725390397,22.4077043299943,18012969,2.18393260441363E-05
2858161,21129099.2509698,8042469.04010769,5426025.82395865,283620622.8298,5.675277003169E-06
2858164,26404.5259412413,62860.2850897413,39606.788911862,144371829,3.45698125352614E-05
2858165,19109.0301920223,48257.7698129705,28663.5452880334,126350667,5.8781270816014E-05
2858169,6121338.53669617,2539342.10183716,7468257.47680886,3565992153,9.00146115023603E-07
2858170,81412.0558573602,158577.211350484,121157.785349064,198201873,5.76647948157285E-05
2858171,1721147.54293161,1810459.37168054,1144417.90778489,250297943.9548,2.30108028809456E-05
2858172,7295720.25098147,4564713.21064217,2590468.26162643,290545266.3682,3.18567497462028E-07
2858174,692388.978071226,915281.225010879,812035.576135715,454977411.6609,2.17096597552745E-06
2858178,4923011.92585105,3258530.54640121,3308926.55785445,490869998.6427,2.20461005223847E-06
2858180,7435.9751233114,26661.5795742302,11153.9626849671,63181878,2.55889364625402E-05
2858182,15173831.4025021,6824878.57577094,4595066.29488767,179058433.6506,6.72664302549814E-05
2858183,1065996.58265279,1232282.31198184,990420.010702563,442323047.2875,1.15810228902454E-05
2858184,537334.96880157,781093.351807145,626081.732007096,198201873,6.49569933652383E-05
2858186,18995015.3899374,6883565.25346638,10167839.6766918,318520772.0903,3.36816849805356E-06
2858187,19.7818800069623,168.14598005918,29.6728200104435,9878590.4784,2.78969126924443E-05
2858189,86092.6629946815,165065.359478885,128145.596363426,198201873,0.000112052413329469
2858190,30352.1054421057,70764.8601817967,45528.1581631585,144371829,1.89061662004023E-05
2858191,225627.172293474,377775.96800603,330629.448593403,243259407,2.59568236832789E-06
2858192,309180.645745311,563258.003813064,378695.866924209,235844746.3578,4.79546857583182E-06
2858193,35125.5545410919,68202.9541537584,52661.5721965324,198201873,7.3322287424777E-05
2858196,56237.6786524339,136648.726618339,83686.4547567144,144371829,1.0623457396926E-05
2858197,4480383.02829462,3078678.05914331,2123354.44759993,154557884.0892,4.42903490862542E-05
2858198,73164.602945063,124952.530701763,180812.801948326,198201873,3.60806480654926E-06
2858199,228001.865064324,412106.888824185,312449.966534605,198201873,6.20937501653707E-05
2858200,284184.076401191,154266.256792274,426276.114601787,2256384087,7.83257321659157E-05
2858204,26727.1691356788,51817.7776359905,40090.7537035182,198201873,7.42425195947093E-05
2858205,212.454366815088,1292.35795908183,318.681550222633,18012969,5.68278624388495E-06
2858207,4024723.17179468,2963707.40599897,2309013.8770311,273824689.0828,9.32315283584813E-06
2858208,38703701.5360437,10207190.5280315,14733572.4370122,265086565.8,3.89487535796877E-07
2858209,10537193.1543868,5295751.85781289,4282646.4240107,286959062.0112,4.47107200030131E-06
2858210,18599.8902225909,46291.764952342,27899.8353338863,126350667,3.2868870305253E-06
2858211,8676947.50448929,4712717.1571252,3259324.40736366,168589650.6801,1.30368176874311E-05
2858212,423522.972269,680452.813893623,505051.367299338,236027292.9118,2.51857164507084E-05
2858213,54113.0191316425,134576.467471213,80511.6748130804,144371829,4.75731379445148E-05
2858214,421286.033124414,676563.504256819,525081.159659884,242534078.1666,2.12677365547952E-05
2858215,276201.597829794,235543.163329416,414033.841777875,1056333399,3.22297012787553E-05
2858216,819807.218611702,468699.366052114,1219556.11064798,4343373233.0808,1.86727946602921E-06
2858218,1870699.63904925,1834440.48571483,1275209.33754631,236069029.5503,3.62478905366057E-06
2858219,148305.436063554,277893.906598285,216784.506481714,198201873,7.14508970134114E-05
2858220,14.9384695533295,90.8705725390397,22.4077043299943,18012969,4.18799838660863E-05
2858221,1600983.17124646,1768336.55772621,1268064.26635352,269620481.0976,1.84594536939599E-05
2858222,80338146.9242125,14245939.705575,24062379.2358651,563065145.5258,8.24093750931419E-06
2858224,202141.589972075,198266.686230605,303203.910902495,759066930,0.000119580549471627
2858225,2404200.26526734,1946835.30595228,2033751.53594366,438041811.1589,1.16557982765364E-06
2858226,835985.152910186,1220820.66967088,641906.659537633,90448002,2.04075592739634E-05
2858227,889788.078731854,1171909.40104672,796039.012455278,237318228.1006,8.92073954068569E-06
2858229,2745327.91404833,1935385.59953043,2877166.64164384,3415352441.4903,1.91741429441962E-05
2858230,30253.0399069163,58613.0036370799,45373.1011108372,198201873,0.000312058487474021
2858232,9630611.37009233,4543209.37489245,7164765.48229988,317348620.939,1.02773303629099E-07
2858235,11284446.2680599,5536634.3734737,3788785.03038781,288921894.5972,1.42329376490699E-06
2858237,1972593.52805995,964694.266849339,2879502.72047026,3124353855,6.47627746710098E-05
2858240,33804585.5940645,9721339.52657313,14440328.3632082,348257157.3846,6.13489430387781E-06
2858242,9965.48722542347,27635.4185792858,14948.2308381352,90448002,8.1966365101343E-05
2858243,300003.968151664,558217.485374735,330803.307758633,144371829,3.25843406705362E-06
2858244,942.955014944058,8015.11762702449,1414.43252241609,9038826,1.20578023053751E-06
2858245,103161.853880853,212336.314399521,152335.575757168,234747027,3.24228454496482E-06
2858247,11685231.6972847,5637319.47285024,4225228.45265013,277890741.8079,1.31596605035055E-06
2858248,96008.35413957,149018.513613367,204298.087030176,288649875,4.39727901087467E-06
2858249,1691824.98352912,1788911.56240698,1390409.33111561,266707290.2843,3.5773041934169E-05
2858250,49140.822256894,94499.586927944,73606.5627793895,198201873,3.44349926841081E-06
2858254,79078.4231875295,162553.483160015,117632.135042862,234819831,3.50206635267495E-06
2858255,1420306.73227962,1550805.51752892,1327107.37033069,567267807.1718,2.33383111576424E-05
2858257,47908.9580623266,82520.7162398117,71863.4370934899,234220581,4.90690262089314E-05
2858259,7312647.56853251,3861490.21109719,6503773.09334014,3219740129.7692,2.28819256327476E-06
2858264,2920223.62879775,2542883.8111266,1410379.4635489,101904536.0878,1.17026948467103E-06
2858265,43025.5766746276,104214.94012342,64311.4396543979,144371829,6.948463431438E-06
2858268,993259.828799614,1253673.52798472,841345.016253841,144371829,5.98350814722329E-06
2858269,892644.834328364,1274966.49819351,745906.899902867,256176270.926,0.00010885750821186
2858272,248514.584971047,402637.801358173,363319.969123345,324486513,2.28588657672107E-06
2858277,431999.772653724,637514.390751975,562560.501009409,297266469,5.58517492722724E-05
2858280,251419.450512366,516666.40314317,307458.020955993,198773229,3.78488593921294E-06
2858282,155370.755719065,128380.76640657,233049.211167713,1166201910,2.26772923239512E-05
2858283,259343.758835489,499367.046238194,307922.019036309,234819831,4.22047142266714E-05
2858284,350880.678247981,166778.114087686,526282.464274878,3421620324,3.54363321796703E-07
2858285,6907217.07838688,4157699.75376614,2934504.13886211,293754642.8491,1.43184885760992E-06
2858286,1876647.05351425,1811576.33694735,1579886.55572201,256311935.4969,2.63641898560311E-05
2858287,39560.1658674251,91069.2021774697,59203.3895492866,144371829,6.10847757748374E-06
2858288,1144607.45448184,1363203.38876796,927527.903321365,145114289.8362,1.31032238548186E-06
2858290,292576.83610756,245250.097002108,438818.198597134,1212804985.4074,5.423467419409E-06
2858291,2331093.57901875,1933631.38129937,1917891.70435861,344427743.9004,1.61977623185075E-05
2858293,84346.9555923049,162273.182721353,125568.857627636,198201873,7.19948439690333E-05
2858295,4873.79659029519,18799.4344014884,7310.69488544279,45218718,3.10763498528707E-06
2858296,147029.778043687,253590.477018553,216372.581834335,324337236,3.01322780977524E-05
2858298,471395.838278138,680367.56669394,586322.277369122,328888150.2792,3.83408506802891E-05
2858299,1103994.7688429,1252853.46951752,1076817.56441862,236215066.7935,2.891711386447E-05
2858300,129088.412796478,228450.047506657,190824.318279249,285155374.8885,1.85555547647012E-05
2858301,18556108.7681797,6930793.69283999,7269599.85850693,463320862.9236,1.81973401066052E-06
2858303,653476.219678791,890630.959601923,714496.116321917,199857733.2147,2.58598158727255E-05
2858304,6908394.12753914,3992692.26954868,3260703.05737179,368970698.641,5.15209228926783E-06
2858306,627431.945657419,433093.760953934,938378.171885976,1996731708,1.10092475507288E-05
2858307,22220.4406201841,44133.9148543682,33330.6609302761,198201873,0.000110469975828218
2858308,269511.926794107,565192.175671744,312948.967600781,90448002,4.7643231159472E-06
2858310,29812.4511424887,87276.090444207,44654.8746060897,90448002,8.09535118461306E-05
2858312,14.9384695533295,90.8705725390397,22.4077043299943,18012969,0.000113896439511799
2858313,35907.1518623822,73556.4816174481,53837.3838495677,190776055.6387,3.47041370552653E-05
2858314,67460791.1499928,12771116.7174542,45809703.2304784,4928966248.6911,9.59587822660008E-08
2858317,571351.755957571,871134.897918947,577244.286541183,144371829,0.000540942494682704
2858318,138368.127691696,259333.020006067,202932.513191271,198201873,0.000279023617327781
2858319,4346895.38589775,3055513.00098086,2479931.22256078,231841183.8495,3.64889703384953E-05
2858320,83603006.9529212,14821879.5962352,45757746.4676025,5174413720.2493,7.4645639553865E-07
2858321,5989852.00739282,4041666.90129548,2542924.74243033,277023747.928,4.53059248881102E-05
2858322,15620.9839207128,41910.3876527451,23431.4758810691,108325227,0.000361726243066186
2858323,1115972.51357478,1341012.06251039,905035.667742293,144371829,3.29192897983836E-06
2858324,35393.0745621967,80387.0797674844,53047.1360143453,144371829,3.51988776865321E-05
2858325,5957476.10898173,4048334.44624442,2254404.08845288,202466205.5315,3.61213847012638E-06
2858326,21665637.5588109,6325665.01931711,22864666.1786478,4916081530.9109,4.52048835881486E-06
2858328,56552.2056904667,128553.439675981,84385.9644507493,144371829,5.1772187598398E-05
2858329,1521523.15088927,1558431.1463551,1260618.85402665,200359777.3353,2.40387719723791E-05
2858330,1299026.63980241,1366434.73343304,1229830.78181556,472352468.5936,1.14091425035904E-05
2858332,17715986.5196787,6172668.10235311,10898329.4293072,3365310153.342,2.01556447548048E-05
2858335,43399.6936162723,47009.445488626,65099.5404244084,758735415,7.33356778557435E-05
2858338,1217480.95735379,1392065.14415865,996852.158996502,234819831,2.70957993974147E-06
2858340,94766.7507418782,164826.28001209,141955.805715205,234220581,2.27982889377276E-05
2858341,463387.678172464,815852.906538778,444202.329999523,91966542.8292,8.729932771659E-05
2858344,9401851.30440087,5127193.3390079,3216194.04122298,280527540.1179,1.68083262543632E-06
2858345,115299.634599679,198237.485326889,172606.931695328,250762346.7315,7.93696031817656E-06
2858346,214762.896777909,483739.885147944,260984.222465422,90448002,2.31427911863652E-06
2858347,1550934.59508365,660254.039016191,2322488.01365863,4180687254,6.0592096913767E-06
2858348,63978.1537065387,110556.783758529,95966.7840973565,234220581,1.17238387968124E-05
2858349,1043429.1541445,1180229.03650367,1077823.09883271,434602141.0029,1.50036092654067E-06
2858350,173090.818740335,423644.231469621,212378.225167334,144371829,5.14095821404696E-05
2858351,2006162.89926426,1898487.90897537,1327175.42642073,378045122.0409,6.12380170869493E-06
2858352,145863.745501474,275658.482015165,213211.250052431,198201873,7.19948439690333E-05
2858353,463241.776650066,700660.075518884,590399.706857408,236359523.5899,1.23665369721003E-07
2858354,4623.63292774371,19366.7632630034,6935.44939161557,45134718,0.000153166049246265
2858355,172527.096740794,184707.133981079,258560.299744143,1390024771.4727,1.25817358581172E-05
